section,st_pos,mid_pos,w_count,date,century,25-y,Name
2810,892590,892596.5,13,523,500,525,أبو الفضل ابن قلنبا اللخمي 
2811,892603,892626.0,46,644,600,650,أبو عبد الله العطار 
2816,893377,893388.5,23,632,600,650,خطيب جامع المقياس 
2819,893594,893675.0,162,729,700,750,محمد بن عبد النور الإخميمي الفاسي 
2820,893756,893761.5,11,463,400,475,أبو عامر المريي 
2823,894178,894183.5,11,463,400,475,أبو عامر المربي 
2827,894813,895043.0,460,412,400,425,صريع الدلاء (وقتيل الغواشي) 
2829,895364,895395.0,62,297,200,300,ابن حريز الأسواني 
2831,895552,895573.5,43,282,200,300,أبو طاهر الشرحبيلي 
2834,895765,895890.5,251,652,600,675,سعد الدين ابن الحنبلي 
2835,896016,896052.0,72,754,700,775,أبو عبيد نقيب الفارقانية 
2838,896285,896314.5,59,718,700,725,محمد بن عبد الوهاب المري 
2841,896630,896661.5,63,642,600,650,ابن المجن 
2843,897212,897258.5,93,340,300,350,أبو الفضل الحوتكي 
2847,897616,897649.0,66,660,600,675,ابن أبي المفوز الصوفي 
2848,897682,897713.0,62,625,600,625,شمس الدين الراوية 
2849,897744,897775.0,62,431,400,450,أبو الحسين البغدادي 
2850,897806,897837.0,62,539,500,550,أبو بكر ابن بيبش البلنسي 
2852,900644,900665.5,43,342,300,350,محمد بن عبيد بن عبد المؤمن 
2853,900687,900702.0,30,558,500,575,محمد ابن عتاد الدولة ابن عباد 
2854,900717,900809.5,185,512,500,525,ابن أبي كدية القيرواني 
2855,900902,900919.5,35,493,400,500,محمد بن عتيق بن سلامة المالكي القيرواني 
2856,900937,900965.0,56,587,500,600,نظام الدين الديباجي 
2857,900993,901010.5,35,530,500,550,محمد بن عتيق الصقلي 
2858,901028,901046.5,37,602,600,625,محمد بن عتيق القرشي 
2859,901065,901786.0,1442,301,300,325,أبو زرعة قاضي مصر ودمشق 
2860,902507,902534.5,55,344,300,350,أبو علي الصائغي 
2861,902562,902592.5,61,729,700,750,جمال الدين الإسكندري قاضي الحاج 
2865,903093,903130.0,74,646,600,650,أبو عثمان العمدي 
2866,903167,903239.5,145,406,400,425,أبو الحسن النصيبي قاضي الكرخ 
2869,904217,904255.0,76,595,500,600,ابن أبي عمر 
2870,904293,905043.5,1501,693,600,700,ابن السلعوس 
2871,905794,905837.5,87,297,200,300,أبو الحسن ابن السوار 
2873,905934,906033.0,198,611,600,625,محمد بن عثمان الربعي 
2874,906132,906156.0,48,231,200,250,ابن جحش المدني 
2875,906180,906200.5,41,235,200,250,محمد بن عثمان السهمي 
2881,906761,906767.0,12,642,600,650,ابن موهوب الأسعردي النحاس 
2882,906773,906819.5,93,637,600,650,الأمير سيف الدين ابن علكان الكردي 
2886,907251,907287.5,73,364,300,375,العثماني قاضي المدينة 
2887,907324,907360.0,72,651,600,675,أمين الدين السعدي 
2890,907535,907590.5,111,617,600,625,ابن الدجاجي 
2892,908045,908102.0,114,724,700,725,بدر الدين ابن الحداد الحنبلي 
2894,908195,908252.0,114,380,300,400,الفصيح أبو حنيفة الشاعر الموصلي 
2895,908309,908330.5,43,762,700,775,فخر الدين السنباطي الحنفي 
2896,908352,908378.0,52,731,700,750,جمال الدين البوزنجي المالكي 
2897,908404,908588.5,369,148,100,150,ابن عجلان المدني المقرئ 
2898,908773,908847.5,149,444,400,450,أبو صالح السمرقندي 
2904,909246,909273.0,54,533,500,550,ابن أبي ثمنة الصفاقسي 
2905,909300,909400.0,200,267,200,275,محمد بن عزيز الأيلي 
2906,909500,909540.5,81,660,600,675,كمال الدين السنجاري الحنفي 
2907,909581,909611.5,61,660,600,675,ابن الإسكاف الطبيب 
2908,909642,909679.0,74,596,500,600,نبيه الدين ابن سوار 
2911,909828,909851.0,46,210,200,225,محمد بن عطاء النخعي، نزيل مصر 
2915,910169,910206.0,74,300,300,325,محمد بن علوية الرزاز 
2916,910243,910314.5,143,455,400,475,أبو الحسين الدقاق 
2918,913378,913384.0,12,613,600,625,الأمير شهاب الدين العقيلي 
2919,913390,913517.5,255,427,400,450,أبو الحسين العثماني 
2923,914220,914334.5,229,632,600,650,ابن الجباس العقيلي 
2927,914836,914854.5,37,372,300,375,أبو عبد الله النعال 
2930,915044,915102.0,116,329,300,350,أبو عبد الله الأبلي 
2931,915160,915210.5,101,516,500,525,ابن القطاع الصقلي اللغوي 
2932,915261,915357.5,193,515,500,525,صفي الدين ابن فلاح 
2934,915550,915571.5,43,737,700,750,الأسعردي محتسب القاهرة 
2936,915806,915861.5,111,372,300,375,أبو عبد الله القرطبي 
2938,915986,916015.0,58,314,300,325,أبو عمرو النيسابوري القطان 
2939,916044,916076.5,65,352,300,375,أبو بكر الرماني 
2940,916109,916133.0,48,315,300,325,أبو عبد الله البجلي الإفريقي 
2941,916157,916208.0,102,345,300,350,أبو بكر العطوفي البغدادي 
2942,916259,916284.5,51,568,500,575,الرشيد الآمدي 
2944,916397,916452.0,110,372,300,375,أبو علي ابن السقاء 
2945,916507,916524.5,35,429,400,450,محمد بن علي الأغلبي 
2946,916542,916637.5,191,357,300,375,الجباخاني راوي المناكير 
2949,917147,917195.0,96,516,500,525,أبو علي النحاس 
2951,917317,917366.5,99,596,500,600,أبو بكر التجيبي الإشبيلي 
2952,917416,917486.0,140,264,200,275,ابن أخت غزال 
2954,917614,917652.5,77,369,300,375,أبو جعفر الدلاني الجياني 
2955,917691,917722.5,63,326,300,350,أبو بكر ابن البسري 
2956,917754,917780.0,52,736,700,750,محمد بن علي المنبجي 
2957,917806,917824.5,37,222,200,225,محمد بن علي السهمي 
2958,917843,917864.0,42,376,300,400,أبو بكر الصدفي البزاز 
2960,917948,917982.5,69,327,300,350,أبو بكر ابن سعيد عم الحافظ عبد الغني 
2963,918288,918401.5,227,384,300,400,ابن مصلح الماسرجسي 
2964,918515,918556.5,83,515,500,525,ابن سهل الصقلي 
2965,918598,918630.0,64,681,600,700,ابن نجدة العسقلاني 
2968,918883,918988.0,210,590,500,600,أبو شجاع البغدادي الدهان 
2971,924156,924179.5,47,710,700,725,الشريف عطوف 
2973,924537,924577.0,80,675,600,675,محمد بن علي الجزري 
2974,924617,924669.0,104,298,200,300,ابن جباش البلخي 
2977,924872,924926.5,109,528,500,550,ابن ظونة الشنتمري 
2978,924981,925032.0,102,650,600,650,أبو عبد الله الطنجي 
2979,925083,925153.0,140,726,700,750,ابن الشيخ أبي الحسن الشاذلي 
2983,925811,925845.5,69,402,400,425,أبو طاهر الأنباري 
2986,925979,926086.0,214,628,600,650,عفيف الدين المنشاوي 
2991,926649,926672.0,46,737,700,750,التاج ابن الكبلج 
2995,927695,927793.0,196,662,600,675,القاضي ابن أبي الفرج الإسكندري 
2996,927891,927939.5,97,447,400,450,أبو الحسين ابن عتيق الوكيل 
2998,928064,928142.5,157,290,200,300,ابن علوية الرزاز الجرجاني 
3002,928978,929044.0,132,405,400,425,أبو بكر ابن الجبان 
3004,929209,929276.5,135,547,500,550,أبو الغمر الإسنائي الشاعر 
3005,929344,929356.0,24,436,400,450,ابن الفرج الخطيب 
3006,929368,929398.5,61,597,500,600,أبو عبد الله الإربلي الصوفي 
3009,929760,929818.5,117,261,200,275,ابن محرز البغدادي 
3012,930054,930099.5,91,652,600,675,محمد بن علي الدهان الغرناطي 
3014,930241,930321.0,160,629,600,650,ابن الجارود الكفر عزي 
3015,930401,930442.0,82,503,500,525,محمد بن علي المهرجاني 
3016,930483,930488.5,11,619,600,625,ابن الرويم الحلبي 
3017,930494,930512.0,36,617,600,625,أبو عمر الإشبيلي النحوي 
3018,930530,930592.5,125,737,700,750,ناصر الدين الخلاطي 
3021,931172,931214.5,85,456,400,475,المطرز الدمشقي النحوي 
3022,931257,931294.0,74,443,400,450,أبو الحسن الحارثي البصري الشافعي 
3023,931331,931382.5,103,435,400,450,ابن طلحة الأصبهاني 
3026,931560,931609.0,98,646,600,650,محمد بن علي الزوجاني الشافعي 
3030,932032,932056.5,49,440,400,450,أبو الفتح الكوفي 
3031,932081,932133.5,105,460,400,475,القاضي أبو العيش الطرابلسي 
3036,933162,933249.0,174,571,500,575,جلال الدين ابن نباتة 
3037,933336,933378.5,85,703,700,725,أبو سلمة البياسي الغرناطي 
3039,933591,933629.5,77,442,400,450,ابن العلاف 
3044,935461,935483.5,45,631,600,650,محمد بن علي الحنبلي 
3047,935769,935794.5,51,705,700,725,أبو عبد الله القزويني الدمشقي 
3048,935820,935852.5,65,711,700,725,محيي الدين النويري المالكي 
3049,935885,935931.5,93,260,200,275,أبو بكر ابن مروان البغدادي 
3051,936076,936138.0,124,488,400,500,ابن الحمامي البزاز 
3052,936200,936239.5,79,648,600,650,أبو عبد الله التنسي المالكي 
3053,936279,936302.5,47,253,200,275,أبو جعفر ابن شداد البغدادي 
3055,936406,936451.5,91,627,600,650,ابن منهال الربعي 
3056,936497,936558.5,123,350,300,350,أبو بكر ابن مقاتل ms2782 وزير الإخشيد 
3057,936620,936646.5,53,400,400,425,أبو الحسن الفهمي 
3059,936705,936759.5,109,652,600,675,محمد بن علي المولي الأندلسي 
3060,936814,936880.5,133,610,600,625,ابن مهران القرميسيني 
3062,937112,937141.5,59,710,700,725,صدر الدين السيواسي 
3063,937171,937211.5,81,690,600,700,الجمال الأصبهاني شيخ الشيوخ 
3064,937252,937272.0,40,657,600,675,ابن قرناص الطاهري 
3073,943267,943280.5,27,680,600,700,ابن يعيش المالقي 
3074,943294,943306.0,24,622,600,625,الزنباعي المؤدب 
3075,943318,943368.0,100,677,600,700,ابن ميسر صاحب أخبار مصر 
3076,943418,943438.0,40,701,700,725,ابن الجباح الأندلسي 
3078,943505,943591.5,173,290,200,300,الحافظ قرطمة 
3079,943678,943695.5,35,307,300,325,محمد بن علي، أبو بكر، البغدادي الخطيب المقرئ 
3080,943713,943750.5,75,636,600,650,القاضي النفيس التنيسي المقرئ 
3081,943788,943812.0,48,562,500,575,محمد بن علي الدرعي 
3084,943981,944013.0,64,327,300,350,أبو بكر العسكري 
3086,944073,944133.0,120,617,600,625,محمد بن علي الخطابي 
3087,944193,944272.5,159,450,400,450,أبو منصور الشيرازي التاجر 
3088,944352,944412.5,121,447,400,450,القرقوبي 
3090,944667,944694.0,54,485,400,500,محمد بن عمار الكلاعي الميورقي 
3091,944721,944747.5,53,488,400,500,محمد بن عمار قاضي الإسكندرية 
3092,944774,944806.0,64,627,600,650,الشريف ابن الدلالات الكركي الفاسي 
3094,945021,945075.5,109,591,500,600,ابن البناء المقرئ 
3097,945521,945553.5,65,382,300,400,محمد بن عمر الجياني 
3098,945586,945622.0,72,354,300,375,أبو بكر الحطاب 
3099,945658,945693.0,70,716,700,725,تاج الدين الدمشقي 
3102,945955,945990.5,71,616,600,625,محمد بن عمر المقدسي القاضي 
3104,946134,946169.0,70,360,300,375,ابن سراج القرطبي 
3105,946204,946246.5,85,362,300,375,أبو العباس الزندوردي 
3106,946289,946323.0,68,370,300,375,أبو بكر الغزي قاضي المحلة 
3107,946357,946387.5,61,628,600,650,الزين الكردي المقرئ 
3109,946465,946491.5,53,710,700,725,شمس الدين الظفاري الواعظ 
3113,947184,947200.5,33,341,300,350,ابن عبد الحكم المصري 
3114,947217,947239.5,45,696,600,700,شمس الدين ابن عوض 
3115,947262,947301.5,79,658,600,675,محمد بن عمر الدمشقي 
3118,947835,947907.5,145,356,300,375,أبو الحسن البغدادي الدوري 
3119,947980,948006.5,53,613,600,625,الجمال فضل الكاتب 
3121,948531,948557.0,52,350,300,350,أبو بكر ابن الفياض البغدادي 
3122,948583,948626.5,87,501,500,525,أبو بكر الزبيدي الإشبيلي النحوي 
3124,948772,948807.0,70,412,400,425,أبو الفرج الحطاب الصوفي 
3126,948948,948986.5,77,646,600,650,ابن الحوش الأسعردي الحنبلي 
3134,950589,950621.5,65,428,400,450,أبو الحسين ms2823 الحسيني النسابة 
3135,950654,950707.0,106,669,600,675,رشيد الدين الفارقي 
3136,950760,950798.0,76,766,700,775,ابن السراج الحنفي سبط السروجي 
3137,950836,950866.5,61,462,400,475,محمد بن عمر الأندلسي المعلم 
3138,950897,950929.0,64,575,500,575,النبطي الإسكندري 
3139,950961,950985.5,49,685,600,700,ابن مقلد المعري 
3142,952379,952411.5,65,712,700,725,الكربيسي 
3144,952507,952536.5,59,630,600,650,الفنزاري السلاوي 
3145,952566,952654.0,176,299,200,300,أخو يحيى بن عمر الأندلسي 
3146,952742,952765.0,46,526,500,550,ابن الحذاء الصقلي الزاهد 
3147,952788,952910.0,244,417,400,425,ابن الفخار القرطبي 
3149,953481,953554.0,146,261,200,275,أبو الكروس الكلبي 
3150,953627,953648.0,42,287,200,300,أبو صالح المرادي 
3151,953669,953711.5,85,292,200,300,أبو علاثة الحراني 
3152,953754,953772.0,36,267,200,275,محمد بن عمرو الجوهري المصري 
3154,953836,953860.0,48,275,200,275,أبو أحيحة السرحي 
3156,954419,954445.5,53,230,200,250,أبو جعفر الجعفي 
3158,954510,954516.0,12,322,300,325,"الحافظ العقيلي صاحب""الضعفاء"" "
3160,954965,955028.5,127,275,200,275,أبو جعفر حمدان 
3161,955092,955108.0,32,272,200,275,محمد بن عمرو بن نافع الطحان 
3162,955124,955145.5,43,295,200,300,أبو الطاهر التجيبي 
3163,955167,955256.0,178,310,300,325,محمد بن عمرو الأندلسي 
3164,955345,955467.0,244,259,200,275,أبو جعفر السوسي 
3165,955589,955658.0,138,170,100,175,محمد بن عمرو اليافعي 
3166,955727,955780.0,106,400,400,425,محمد بن عمروس، أبو عبد الله، القرطبي 
3167,955833,955876.5,87,331,300,350,محمد بن عمير الجهني 
3168,955920,955976.5,113,350,300,350,أبو بكر الحطاب 
3169,956033,956122.0,178,85,0,100,محمد ابن عطارد الدارمي 
3170,956211,956261.0,100,290,200,300,أبو بكر القماطري 
3171,956311,956342.0,62,370,300,375,محمد بن عمير بن يونس 
3173,956396,956426.0,60,276,200,300,أبو مروان ابن عميرة التدميري 
3174,956456,956488.0,64,325,300,325,ابن علاقة البواب القرطبي 
3176,956626,956675.5,99,339,300,350,الحافظ أبو عمرو القزويني 
3177,956725,956743.5,37,303,300,325,أبو بكر الغافقي 
3179,956843,956869.5,53,429,400,450,أبو عمران الفاسي 
3180,956896,956951.5,111,344,300,350,ابن العلاف البغدادي 
3184,957324,957370.0,92,337,300,350,ابن الفلاس الأندلسي 
3185,957416,957427.5,23,606,600,625,محمد بن عيسى اللخمي الإسكندراني 
3186,957439,957519.0,160,300,300,325,أبو علي ابن شيبة الحافظ 
3187,957599,957640.5,83,221,200,225,أبو عبد الله الأعشى القرطبي ms2843 
3188,957682,957713.5,63,726,700,750,محمد بن عيسى الصنهاجي الفاسي 
3190,957786,957806.0,40,591,500,600,محمد بن عيسى الصنهاجي 
3191,957826,957852.5,53,300,300,325,محمد بن عيسى بن عيسى بن تميم 
3192,957879,957898.0,38,178,100,200,أبو العالية ابن لهيعة 
3194,958035,958110.5,151,436,400,450,محمد بن عيسى الفراء الصيرفي 
3195,958186,958220.0,68,560,500,575,محمد بن عيسى الأموي الشافعي 
3196,958254,958309.0,110,724,700,725,ابن مهنأ أمير آل فضل 
3198,958434,958462.0,56,366,300,375,محمد بن عيسى العدام الحسني 
3199,958490,958503.0,26,432,400,450,محمد بن عيسى السعدي 
3200,958516,958541.5,51,400,400,425,ابن البرلي 
3202,958627,958641.0,28,322,300,325,محمد بن عيسى الجباس 
3203,958655,958769.5,229,738,700,750,ابن التركماني 
3204,958884,958958.5,149,295,200,300,ابن الصفار القرطبي مفتي الأندلس 
3205,959033,959049.5,33,218,200,225,محمد بن أبي الحارث غالب بن الصلت الشاعر 
3208,959222,959305.0,166,640,600,650,أبو الفضل الصيدلاني 
3210,963982,964000.5,37,610,600,625,رضي الدين المحلي 
3213,964234,964294.0,120,594,500,600,أبو المفاخر الواسطي المقرئ 
3215,964659,964692.5,67,660,600,675,ابن عرق الموت 
3219,966249,966288.0,78,367,300,375,ابن أبي سهل ms2869 البجاني 
3220,966327,966380.0,106,588,500,600,كاسات السرقسطي 
3221,966433,966504.5,143,450,400,450,محمد بن الفرج الطليطلي الصواف 
3222,966576,966660.0,168,516,500,525,الذكي النحوي الصقلي 
3223,966744,966762.0,36,314,300,325,أبو بكر الضرير القاص 
3224,966780,966806.5,53,417,400,425,أبو بكر الأطروش الرشيدي 
3226,966902,966970.0,136,700,700,725,ابن المفسر السبكي 
3228,968131,968156.0,50,671,600,675,محمد بن الفضل الجزري 
3229,968181,968204.0,46,301,300,325,محمد بن الفضل بن أعين القيرواني 
3231,968318,968335.5,35,264,200,275,محمد بن الفضل المعافري 
3232,968353,968370.0,34,324,300,325,أبو ذر الجرجاني الشافعي 
3233,968387,968429.5,85,530,500,550,ابن شيرزيل الصوفي 
3234,968472,968502.5,61,629,600,650,محمد بن أبي الفضل الصقلي 
3235,968533,968573.0,80,729,700,750,شرف الدين ابن رواحة الحموي 
3236,968613,968688.0,150,348,300,350,أبو أحمد الكرابيسي النيسابوري 
3239,969376,969392.0,32,301,300,325,محمد بن الفضل، أبو بكر، المصري 
3240,969408,969476.5,137,319,300,325,محمد بن فطيس الإلبيري 
3241,969545,969560.5,31,231,200,250,محمد بن فليح بن سليمان، الرعيني 
3242,969576,969597.0,42,330,300,350,أبو بكر ابن شبيب المؤدب 
3244,969644,969663.5,39,642,600,650,أبو جعفر الطوزي الجعفري 
3245,969683,969707.0,48,720,700,725,ابن فوز الضرير 
3248,969850,969897.5,95,428,400,450,محمد بن القاسم القروي 
3249,969945,969958.0,26,703,700,725,ابن الأحمر الحلبي المقرئ 
3251,970025,970049.5,49,444,400,450,ابن أبي رؤبة البوبشتري 
3252,970074,970101.5,55,315,300,325,أبو بكر التجيبي 
3254,970374,970387.0,26,278,200,300,أبو جعفر الأعرج الحسيني 
3256,970547,970579.5,65,677,600,700,محمد ابن حيدرة المقرئ 
3257,970612,970651.5,79,352,300,375,وليد الحذاء، أبو نجيم 
3258,970691,970768.0,154,603,600,625,محمد بن القاسم الفاسي 
3259,970845,970861.5,33,578,500,600,ابن مخلوف القلعي 
3261,971017,971032.0,30,523,500,525,محمد بن أبي القاسم بن عذرة الأزدي، المقرئ 
3262,971047,971084.5,75,378,300,400,ابن أبي هريرة البزاز 
3266,971488,971545.0,114,727,700,750,ابن رمان الغرناطي 
3267,971602,971633.0,62,331,300,350,محمد بن القاسم البكري الأندلسي 
3268,971664,971679.5,31,315,300,325,محمد بن القاسم بن مطين، أبو بكر 
3270,971800,971834.0,68,447,400,450,أبو الحسن العبيدي 
3271,971868,971891.0,46,653,600,675,الحزوري 
3272,971914,971934.5,41,346,300,350,بكير الجبان 
3273,971955,971987.0,64,298,200,300,محمد بن القاسم الإسكندراني المقرئ 
3274,972019,972034.0,30,406,400,425,أبو بكر الآدمي 
3275,972049,976770.0,9442,245,200,250,ماني الموسوس 
3289,982373,982405.0,64,619,600,625,ابن جنادة الماذرائي الشاعر 
3291,982634,982654.0,40,315,300,325,أبو الفضل ابن قديد 
3292,982674,982707.5,67,675,600,675,ابن عبد المحسن الأنصاري 
3293,982741,982825.0,168,356,300,375,ابن خيرون القيرواني 
3294,982909,982925.5,33,673,600,675,جمال الدين المهراني 
3296,982994,983024.5,61,318,300,325,أبو سليمان حفيد الربيع بن سليمان 
3297,983055,983076.0,42,305,300,325,أبو إسماعيل أخوه 
3298,983097,983117.5,41,580,500,600,ابن رشيق المصري، المالكي 
3300,983197,983229.5,65,731,700,750,أبو عبد الله السويداوي القدسي 
3301,983262,983285.5,47,271,200,275,أبو عبد الله الإضاحي 
3305,984363,984449.5,173,651,600,675,الوزير عماد الدين أخوه 
3306,984536,984569.0,66,665,600,675,أبو بكر ابن غانم 
3309,984892,985043.0,302,312,300,325,ابن الباغندي 
3310,985194,985215.0,42,733,700,750,تقي الدين ابن وهيب 
3311,985236,985294.0,116,620,600,625,ناصر الدين أستادار المحمدي 
3316,986030,986101.5,143,643,600,650,أبو بكر القادري الواعظ 
3317,986173,986194.0,42,254,200,275,أبو بكر ابن الأشعث الرازي 
3318,986215,986322.0,214,314,300,325,ابن النفاخ البغدادي 
3319,986429,986522.5,187,346,300,350,أبو جعفر الجمال البغدادي 
3320,986616,986640.0,48,725,700,725,ابن حافي رأسه الزناتي 
3321,986664,986714.0,100,686,600,700,ابن صاحب الألفية 
3322,986764,986900.5,273,639,600,650,ابن النن 
3324,987514,987558.5,89,633,600,650,أبو حامد البلنسي 
3325,987603,987640.0,74,710,700,725,ابن العنبري الواعظ 
3334,989847,989883.0,72,719,700,725,شمس الدين الأقفهسي 
3336,990019,990051.0,64,733,700,750,صدر الدين ابن خلف 
3337,990083,990126.0,86,488,400,500,أبو بكر ابن جماهر الطليطلي 
3339,990251,990267.0,32,619,600,625,البهاء ابن السكري 
3340,990283,990373.0,180,659,600,675,ابن الفار العسقلاني 
3343,990634,990653.5,39,629,600,650,ابن المفسر 
3344,990673,990799.0,252,742,700,750,البدر القزويني خطيب جامع بني أمية 
3346,991150,991210.0,120,694,600,700,موفق الدين ابن العطار النحوي 
3347,991270,991293.0,46,633,600,650,جمال الدين ابن العطار 
3348,991316,991333.5,35,360,300,375,القيسراني 
3349,991351,991374.5,47,656,600,675,أبو بكر الأسعردي 
3353,991692,991718.5,53,634,600,650,جلال الدين البلبيسي 
3354,991745,991918.5,347,730,700,750,ابن عطايا الوزير الصاحب 
3356,992180,992203.5,47,658,600,675,ابن الفصال الشاطبي 
3360,993192,993222.0,60,620,600,625,ابن القرطبي الكاتب 
3361,993252,993308.5,113,661,600,675,البهاء ابن الخيمي 
3362,993365,993393.0,56,684,600,700,الشهاب ابن قفل الدمياطي 
3363,993421,993481.0,120,470,400,475,ابن الشهوري 
3366,994237,994283.5,93,618,600,625,أبو الفضل ابن مسكين الأعرج 
3368,994497,994544.5,95,355,300,375,أبو الحسين الجرجاني الواعظ 
3369,994592,994725.0,266,346,300,350,أبو بكر ابن عتيبة المعيطي 
3374,995445,995502.5,115,708,700,725,أبو بحر ابن القسطلاني 
3378,995867,995893.5,53,338,300,350,أبو علي الصدفي 
3379,995920,995976.0,112,512,500,525,أبو عبد الله القرقوبي 
3381,997880,997950.5,141,808,800,825,أبو اليمن القاياتي 
3390,998909,998945.5,73,727,700,750,الفخر ابن الصقلي الشافعي 
3393,999178,999218.0,80,576,500,600,الختني الحنفي 
3394,999258,999345.5,175,632,600,650,ابن الجردان 
3395,999433,999487.0,108,672,600,675,كمال الدين ابن مسكين 
3396,999541,999574.0,66,633,600,650,ابن اللخية الدمشقي الحنفي 
3397,999607,999633.0,52,627,600,650,ابن الغازلي الخياط 
3399,999724,999778.5,109,373,300,375,القاضي ابن مكي الجرجاني 
3400,999833,999852.5,39,724,700,725,أبو عبد الله الزركشي 
3401,999872,999894.5,45,350,300,350,أبو المرجى النصيبيني 
3402,999917,999947.5,61,801,800,825,ابن الفخار الجزائري 
3409,1001151,1001175.0,48,654,600,675,ابن وضاح الأندلسي 
3416,1001922,1001972.0,100,517,500,525,أبو بكر الجويني الصوفي 
3424,1002762,1002801.5,79,701,700,725,شيخ زادة الأسفراييني 
3428,1004454,1004460.0,12,636,600,650,موفق الدين الخفاجي الحلبي 
3429,1004466,1004495.5,59,354,300,375,ابن شياه اللحافي 
3432,1004755,1004947.5,385,466,400,475,الوزير أبو شجاع الواسطي 
3434,1005275,1005331.0,112,667,600,675,عماد الدين ابن العربي 
3435,1005387,1005501.0,228,718,700,725,كمال الدين ابن دقيق العيد 
3437,1005704,1005728.5,49,631,600,650,ابن المدني الواعظ 
3438,1005753,1005778.0,50,731,700,750,ابن الزبدي 
3441,1007135,1007284.5,299,680,600,700,سري الدين الرندي 
3442,1007434,1007457.0,46,685,600,700,شمس الدين ابن سراقة 
3444,1007547,1007581.0,68,567,500,575,أبو عبد الله العمري الصوفي 
3445,1007615,1007647.5,65,415,400,425,ابن أبي صادق 
3446,1007680,1007729.5,99,462,400,475,أبو الغنائم ابن الغراء 
3449,1007864,1007885.0,42,570,500,575,ابن اللهيب 
3450,1007906,1007952.0,92,766,700,775,القطب التحتاني 
3451,1007998,1008039.5,83,548,500,550,ابن الصابوني 
3454,1008344,1008416.5,145,714,700,725,حياك الله بالسلامة 
3455,1008489,1008516.0,54,602,600,625,ابن الخراز 
3462,1009627,1009709.5,165,573,500,575,ابن مطروح المصيصي 
3464,1009940,1009964.0,48,768,700,775,الأمير عز الدين اللمطي 
3468,1010297,1010327.0,60,735,700,750,القرشي والد صاحب الجواهر المضيئة 
3469,1010357,1010363.5,13,630,600,650,أبو عبد الله الجنائزي المقري 
3471,1010450,1010506.5,113,616,600,625,ابن أبي حنيفة البغدادي الفرضي 
3473,1010594,1010615.5,43,679,600,700,ابن الكرندي 
3474,1010637,1010669.0,64,310,300,325,ابن ماسن الهروي 
3475,1010701,1010706.5,11,668,600,675,ابن أيوب الأنصاري 
3476,1010712,1010717.5,11,589,500,600,البهاء القرشي الدمشقي 
3480,1011107,1011133.0,52,662,600,675,أبو الحسين ابن سراقة الشاطبي 
3483,1011941,1011980.0,78,429,400,450,ابن أبي ذر النيسابوري 
3486,1012685,1012704.0,38,391,300,400,ابن القاسم المطري 
3487,1012723,1012757.0,68,322,300,325,أبو خليفة الحجري 
3493,1025998,1026019.5,43,447,400,450,أبو جعفر الحسيني 
3495,1026077,1026167.5,181,711,700,725,الشريف عز الدين الحسيني 
3498,1026522,1026570.0,96,618,600,625,محمد بن موسى ابن السراج المغربي 
3499,1026618,1026749.5,263,808,800,825,الدميري صاحب حياة الحيوان 
3500,1026881,1026953.5,145,321,300,325,أبو بكر البزاز 
3501,1027026,1027040.5,29,328,300,350,ابن طباطبا الرسي 
3502,1027055,1027101.0,92,621,600,625,أبو حامد الصقلي 
3509,1027718,1027755.0,74,321,300,325,أبو عبد الله الأطروش 
3511,1028042,1028090.0,96,304,300,325,الأقشتين القرطبي 
3512,1028138,1028176.5,77,539,500,550,ابن وضاح المرسي الراوية 
3516,1028491,1028521.0,60,320,300,325,أبو علي الواسطي 
3517,1028551,1028566.0,30,230,200,250,محمد بن موسى المديني 
3520,1029448,1029470.5,45,647,600,650,حفيد أسامة بن منقذ 
3521,1029493,1029534.0,82,339,300,350,ابن الغشا البطليوسي 
3522,1029575,1029592.5,35,392,300,400,أبو العباس ابن مزاحم 
3523,1029610,1029729.5,239,303,300,325,محمد/ يموت ابن المزرع ابن أخت الجاحظ 
3525,1029900,1029926.5,53,354,300,375,أبو بكر ابن مزين الحطاب 
3526,1029953,1030300.0,694,184,100,200,القاضي ابن مسروق الكندي 
3527,1030647,1030653.0,12,595,500,600,ابن العجمي الموصلي الصوفي 
3528,1030659,1030709.0,100,583,500,600,ابن برتقش النجمي 
3530,1030816,1030845.5,59,710,700,725,شمس الدين ابن مسعود الصوفي 
3531,1030875,1030933.0,116,606,600,625,ابن عمار المخزومي 
3533,1031035,1031058.5,47,357,300,375,"الشريف""ابن خداع"" "
3534,1031082,1031095.0,26,380,300,400,أبو بكر محمد بن مسعود الأزدي 
3537,1031218,1031311.0,186,289,200,300,ابن نميلة الحراني 
3541,1034696,1034777.5,163,530,500,550,ابن المسلم الأحول المازري 
3543,1034930,1035171.0,482,277,200,300,ابن وارة الرازي الحافظ 
3544,1035412,1035537.5,251,776,700,800,ناصر الدين البالسي التاجر 
3545,1035663,1036329.0,1332,43,0,50,محمد بن مسلمة الأنصاري الصحابي 
3546,1036995,1037035.0,80,325,300,325,ابن مسور القرطبي 
3548,1037157,1037256.0,198,612,600,625,الجلال ابن السيوري 
3549,1037355,1037370.0,30,337,300,350,أبو الحسن ابن المسيب 
3551,1037648,1037750.0,204,170,100,175,أبو غسان ابن المطرف المدني 
3554,1038074,1038091.5,35,633,600,650,ابن المظفر الأطروش الكردي 
3556,1038322,1038365.0,86,390,300,400,أبو الأسود ابن معاذ الإسكندري 
